Date,Title,Link,Type
2017-09-14,科陆电子：关于调整部分募集资金投资项目实施主体的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-9/2017-09-14/3753294.PDF,其他
2017-09-14,科陆电子：独立董事对公司第六届董事会第二十八次（临时）会议相关事项的独立意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-9/2017-09-14/3753293.PDF,董事会
2017-09-14,科陆电子：第六届监事会第十八次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-9/2017-09-14/3753292.PDF,监事会
2017-09-14,科陆电子：第六届董事会第二十八次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-9/2017-09-14/3753291.PDF,董事会
2017-09-14,科陆电子：北京国枫律师事务所关于公司股票期权与限制性股票激励计划之调整事项的法律意见书,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-9/2017-09-14/3753290.PDF,其他
2017-09-13,科陆电子：2014年公司债券（第一期）2017年付息公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-9/2017-09-13/3749158.PDF,其他
2017-09-12,科陆电子：关于“14科陆01”投资者回售申报情况的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-9/2017-09-12/3746511.PDF,其他
2017-09-06,科陆电子：关于储能AGC项目成功投运的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-9/2017-09-06/3736187.PDF,其他
2017-09-06,科陆电子：关于“14科陆01”票面利率不调整暨投资者回售实施办法的第三次提示性公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-9/2017-09-06/3735927.PDF,其他
2017-09-05,科陆电子：关于全资子公司重大诉讼事项的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-9/2017-09-05/3733462.PDF,其他
2017-09-05,科陆电子：关于公司监事减持股份预披露公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-9/2017-09-05/3732474.PDF,其他
2017-09-05,科陆电子：关于“14科陆01”票面利率不调整暨投资者回售实施办法的第二次提示性公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-9/2017-09-05/3732473.PDF,其他
2017-09-04,科陆电子：关于“14科陆01”票面利率不调整暨投资者回售实施办法的第一次提示性公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-9/2017-09-04/3731213.PDF,其他
2017-08-17,科陆电子：关于子公司仲裁事项调解结果公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-8/2017-08-17/3641141.PDF,其他
2017-08-17,科陆电子：关于会计政策变更的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-8/2017-08-17/3641139.PDF,其他
2017-08-17,科陆电子：独立董事对公司相关事项的事前认可意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-8/2017-08-17/3641137.PDF,其他
2017-08-17,科陆电子：独立董事对公司相关事项的独立意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-8/2017-08-17/3641136.PDF,其他
2017-08-17,科陆电子：董事会关于2017年半年度募集资金存放与使用情况的专项报告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-8/2017-08-17/3641135.PDF,董事会
2017-08-17,科陆电子：第六届监事会第十七次会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-8/2017-08-17/3641133.PDF,监事会
2017-08-17,科陆电子：第六届董事会第二十七次会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-8/2017-08-17/3641131.PDF,董事会
2017-08-17,科陆电子：2017年半年度财务报告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-8/2017-08-17/3641127.PDF,其他
2017-08-17,科陆电子：2017年半年度报告摘要,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-8/2017-08-17/3641124.PDF,其他
2017-08-17,科陆电子：信息披露委员会工作细则（2017年8月）,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-8/2017-08-17/3641122.PDF,其他
2017-08-17,科陆电子：2017年半年度报告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-8/2017-08-17/3641121.PDF,其他
2017-08-08,科陆电子：2017年第六次临时股东大会决议公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-8/2017-08-08/3613524.PDF,股东大会
2017-08-08,科陆电子：2017年第六次临时股东大会的法律意见书,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-8/2017-08-08/3613521.PDF,股东大会
2017-08-03,科陆电子：关于重大经营合同中标的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-8/2017-08-03/3604406.PDF,其他
2017-07-20,科陆电子：关于召开公司2017年第六次临时股东大会的通知,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-20/3571700.PDF,股东大会
2017-07-20,科陆电子：关于增加2017年度日常关联交易预计的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-20/3571699.PDF,其他
2017-07-20,科陆电子：关于为子公司提供担保的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-20/3571698.PDF,其他
2017-07-20,科陆电子：关于为参股子公司提供关联担保的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-20/3571697.PDF,其他
2017-07-20,科陆电子：关于拟签署投资意向协议暨关联交易的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-20/3571696.PDF,其他
2017-07-20,科陆电子：关于控股子公司开展融资租赁业务的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-20/3571695.PDF,其他
2017-07-20,科陆电子：兴业证券股份有限公司关于公司增加2017年度日常关联交易预计的核查意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-20/3571694.PDF,其他
2017-07-20,科陆电子：独立董事对公司相关事项的事前认可意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-20/3571693.PDF,其他
2017-07-20,科陆电子：兴业证券股份有限公司关于公司为参股子公司提供关联担保的核查意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-20/3571692.PDF,其他
2017-07-20,科陆电子：独立董事对公司第六届董事会第二十六次（临时）会议相关事项的独立意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-20/3571691.PDF,董事会
2017-07-20,科陆电子：兴业证券股份有限公司关于公司拟签署投资意向协议暨关联交易的核查意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-20/3571690.PDF,其他
2017-07-20,科陆电子：第六届监事会第十六次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-20/3571689.PDF,监事会
2017-07-20,科陆电子：关于追加2017年度公司及子公司向银行申请综合授信额度的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-20/3571688.PDF,其他
2017-07-20,科陆电子：第六届董事会第二十六次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-20/3571687.PDF,董事会
2017-07-17,科陆电子：关于储能电站项目成功投运的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-17/3563909.PDF,其他
2017-07-15,科陆电子：关于公司2016年年报问询函中有关事项的说明,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-15/3563049.PDF,其他
2017-07-15,科陆电子：关于对深圳证券交易所2016年年报问询函回复的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-15/3563045.PDF,其他
2017-07-07,科陆电子：2016年度权益分派实施公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-07/3545002.PDF,其他
2017-07-05,科陆电子：关于海外项目中标的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-05/3541342.PDF,其他
2017-07-05,科陆电子：关于公司控股股东股份质押及解除质押的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-7/2017-07-05/3541341.PDF,其他
2017-06-30,科陆电子：公司债券受托管理事务报告（2016年度）,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-30/3527634.PDF,其他
2017-06-28,科陆电子：关于重大经营合同中标的提示性公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-28/3522815.PDF,其他
2017-06-28,科陆电子：公司债券受托管理人报告（2016年度）,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-28/3520885.PDF,其他
2017-06-27,科陆电子：2017年第五次临时股东大会决议公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-27/3518588.PDF,股东大会
2017-06-27,科陆电子：2017年第五次临时股东大会的法律意见书,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-27/3518586.PDF,股东大会
2017-06-24,科陆电子：关于公司控股股东股份质押及解除质押的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-24/3515439.PDF,其他
2017-06-24,科陆电子：关于全资子公司诉讼事项一审判决结果的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-24/3515438.PDF,其他
2017-06-20,科陆电子：2017年第四次临时股东大会决议公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-20/3502919.PDF,股东大会
2017-06-20,科陆电子：2017年第四次临时股东大会的法律意见书,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-20/3502913.PDF,股东大会
2017-06-15,科陆电子：关于董事长向全体员工发出买入公司股票倡议书的补充公告（更新后）,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-15/3494989.PDF,其他
2017-06-15,科陆电子：更正公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-15/3494988.PDF,其他
2017-06-15,科陆电子：关于公司控股股东股份解除质押的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-15/3494195.PDF,其他
2017-06-15,科陆电子：关于董事长向全体员工发出买入公司股票倡议书的补充公告（已取消）,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-15/3494194.PDF,其他
2017-06-14,科陆电子：拟转让股权项目涉及的深圳市科陆物联信息技术有限公司股东全部权益资产评估报告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-14/3491793.PDF,其他
2017-06-10,科陆电子：兴业证券股份有限公司关于公司转让控股子公司股权暨关联交易的核查意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-10/3484563.PDF,其他
2017-06-10,科陆电子：关于转让控股子公司股权暨关联交易的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-10/3484562.PDF,其他
2017-06-10,科陆电子：关于召开公司2017年第五次临时股东大会的通知,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-10/3484561.PDF,股东大会
2017-06-10,科陆电子：独立董事对公司相关事项的事前认可意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-10/3484560.PDF,其他
2017-06-10,科陆电子：独立董事对公司第六届董事会第二十五次（临时）会议相关事项的独立意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-10/3484559.PDF,董事会
2017-06-10,科陆电子：第六届监事会第十五次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-10/3484558.PDF,监事会
2017-06-10,科陆电子：第六届董事会第二十五次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-10/3484557.PDF,董事会
2017-06-10,科陆电子：2017年面向合格投资者公开发行公司债券（第一期）2017年跟踪信用评级报告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-10/3483427.PDF,其他
2017-06-10,科陆电子：2012年公司债券（第一期）、2014年公司债券（第一期）2017年跟踪信用评级报告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-10/3483424.PDF,其他
2017-06-06,科陆电子：关于董事长向全体员工发出买入公司股票倡议书的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-06/3471556.PDF,其他
2017-06-03,科陆电子：关于追加提供抵押担保的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-03/3467740.PDF,其他
2017-06-03,科陆电子：关于通过委托贷款融资的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-03/3467739.PDF,其他
2017-06-03,科陆电子：关于召开公司2017年第四次临时股东大会的通知,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-03/3467738.PDF,股东大会
2017-06-03,科陆电子：独立董事对公司第六届董事会第二十四次（临时）会议相关事项的独立意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-03/3467737.PDF,董事会
2017-06-03,科陆电子：第六届董事会第二十四次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-03/3467736.PDF,董事会
2017-06-02,科陆电子：关于竞得土地使用权的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-6/2017-06-02/3465296.PDF,其他
2017-05-27,科陆电子：关于向光大兴陇信托有限责任公司申请不超过3.5亿元信托贷款的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-5/2017-05-27/3456209.PDF,其他
2017-05-27,科陆电子：关于将部分募集资金转为通知存款和定期存款方式存放的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-5/2017-05-27/3456208.PDF,其他
2017-05-27,科陆电子：关于公司拟参与竞拍土地使用权的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-5/2017-05-27/3456207.PDF,其他
2017-05-27,科陆电子：关于对外转让债权的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-5/2017-05-27/3456206.PDF,其他
2017-05-27,科陆电子：独立董事对公司第六届董事会第二十三次（临时）会议相关事项的独立意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-5/2017-05-27/3456205.PDF,董事会
2017-05-27,科陆电子：第六届董事会第二十三次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-5/2017-05-27/3456201.PDF,董事会
2017-05-25,科陆电子：关于中标储能电站项目公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-5/2017-05-25/3447386.PDF,其他
2017-05-20,科陆电子：2016年年度股东大会决议公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-5/2017-05-20/3433165.PDF,股东大会
2017-05-20,科陆电子：2016年年度股东大会的法律意见书,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-5/2017-05-20/3433142.PDF,股东大会
2017-05-18,科陆电子：关于签订募集资金四方监管协议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2017/2017-5/2017-05-18/3418696.PDF,其他
